"","GEOID","household_income","employment_rate","birth_rate","NAME","Less_HS","HS_Equiv","Some_College","Bachelors","Graduate_Prof"
"459","37119005932",93911,78.6,1.62,"Census Tract 59.32; Mecklenburg County; North Carolina",0.0897142857142857,0.175428571428571,0.320571428571429,0.284,0.130285714285714
"460","37119006005",62663,71.9,1.62,"Census Tract 60.05; Mecklenburg County; North Carolina",0.177897574123989,0.265049415992812,0.228661275831087,0.227762803234501,0.10062893081761
"461","37119006008",87083,67.5,1.62,"Census Tract 60.08; Mecklenburg County; North Carolina",0.108704372242278,0.282390693943041,0.221018852787806,0.289209787404733,0.098676293622142
"462","37119006009",66488,65.1,1.62,"Census Tract 60.09; Mecklenburg County; North Carolina",0.0675850193715024,0.219974171330176,0.425742574257426,0.182092122255704,0.104606112785192
"463","37119006011",66537,54,1.62,"Census Tract 60.11; Mecklenburg County; North Carolina",0.113883847549909,0.323956442831216,0.293103448275862,0.123411978221416,0.145644283121597
"464","37119006012",66705,56.6,1.62,"Census Tract 60.12; Mecklenburg County; North Carolina",0.0992390615091947,0.266328471781864,0.398858592263792,0.207989854153456,0.0275840202916931
"465","37119006013",95426,74,1.62,"Census Tract 60.13; Mecklenburg County; North Carolina",0.0972762645914397,0.285343709468223,0.305771725032425,0.219520103761349,0.0920881971465629
"466","37119006014",92273,84.5,1.62,"Census Tract 60.14; Mecklenburg County; North Carolina",0.0142909490655918,0.112495419567607,0.316599486991572,0.4466837669476,0.109930377427629
"467","37119006015",91280,76.3,1.62,"Census Tract 60.15; Mecklenburg County; North Carolina",0.128952042628774,0.165896980461812,0.339609236234458,0.20461811722913,0.160923623445826
"468","37119006016",58617,59.9,1.62,"Census Tract 60.16; Mecklenburg County; North Carolina",0.284982935153584,0.261660978384528,0.282138794084187,0.113765642775882,0.0574516496018202
"469","37119006103",72941,65,1.62,"Census Tract 61.03; Mecklenburg County; North Carolina",0.0809608540925267,0.150948991696323,0.303380782918149,0.277580071174377,0.187129300118624
"470","37119006105",84888,65.9,1.62,"Census Tract 61.05; Mecklenburg County; North Carolina",0.0672782874617737,0.194189602446483,0.328746177370031,0.356269113149847,0.0535168195718654
"471","37119006108",69135,67.2,1.62,"Census Tract 61.08; Mecklenburg County; North Carolina",0.102498398462524,0.122037155669443,0.445227418321589,0.229340166559898,0.100896860986547
"472","37119006109",47008,54,1.62,"Census Tract 61.09; Mecklenburg County; North Carolina",0.115249780893953,0.361086765994741,0.220858895705521,0.184487291849255,0.118317265556529
"473","37119006110",74333,71.5,1.62,"Census Tract 61.10; Mecklenburg County; North Carolina",0.0935216755966878,0.212615684364345,0.418899171943497,0.13370677057964,0.141256697515831
"474","37119006111",76369,69.2,1.62,"Census Tract 61.11; Mecklenburg County; North Carolina",0.0752764894755619,0.170174812700678,0.385301462718516,0.228683553335712,0.140563681769533
"475","37119006112",58789,83.5,1.62,"Census Tract 61.12; Mecklenburg County; North Carolina",0.150581793292266,0.0937713894592745,0.242984257357974,0.338124572210814,0.174537987679671
"476","37119006113",81593,77.8,1.62,"Census Tract 61.13; Mecklenburg County; North Carolina",0.0328975115984817,0.11008013496415,0.192745676929566,0.442007591733446,0.222269084774357
"477","37119006114",67941,73.4,1.62,"Census Tract 61.14; Mecklenburg County; North Carolina",0.119142176330421,0.138602065131056,0.343129467831612,0.276409849086577,0.122716441620334
"478","37119006115",73995,81.1,1.62,"Census Tract 61.15; Mecklenburg County; North Carolina",0.0176607797400866,0.0589803398867044,0.25624791736088,0.346217927357547,0.320893035654782
"479","37119006208",99548,69.3,1.62,"Census Tract 62.08; Mecklenburg County; North Carolina",0.0401854714064915,0.0726429675425039,0.345826893353941,0.440880989180835,0.100463678516229
"480","37119006209",86289,79.3,1.62,"Census Tract 62.09; Mecklenburg County; North Carolina",0.0600166712975827,0.116143373159211,0.2695193109197,0.357043623228675,0.197277021394832
"481","37119006210",125333,71.1,1.62,"Census Tract 62.10; Mecklenburg County; North Carolina",0.0953908984830805,0.100058343057176,0.253792298716453,0.375437572928821,0.175320886814469
"482","37119006211",111667,66.7,1.62,"Census Tract 62.11; Mecklenburg County; North Carolina",0.0118500604594921,0.0645707376058041,0.229987908101572,0.438935912938331,0.2546553808948
"483","37119006212",94583,80.5,1.62,"Census Tract 62.12; Mecklenburg County; North Carolina",0.031438127090301,0.161872909698997,0.294983277591973,0.292976588628763,0.218729096989967
"484","37119006214",127470,77,1.62,"Census Tract 62.14; Mecklenburg County; North Carolina",0.00494001411432604,0.101270289343684,0.380733944954128,0.313690896259704,0.199364855328158
"485","37119006216",171429,64.3,1.62,"Census Tract 62.16; Mecklenburg County; North Carolina",0.0352504638218924,0.114409400123686,0.278293135435993,0.3426097711812,0.229437229437229
"486","37119006217",140089,65,1.62,"Census Tract 62.17; Mecklenburg County; North Carolina",0.0378378378378378,0.098960498960499,0.282328482328482,0.415384615384615,0.165488565488565
"487","37119006218",169569,58.5,1.62,"Census Tract 62.18; Mecklenburg County; North Carolina",0.0108337258596326,0.116815826660386,0.172868582195007,0.455958549222798,0.243523316062176
"488","37119006219",188098,46.3,1.62,"Census Tract 62.19; Mecklenburg County; North Carolina",0.00734618916437098,0.0762167125803489,0.182277318640955,0.432506887052342,0.301652892561983
"489","37119006220",103703,62.1,1.62,"Census Tract 62.20; Mecklenburg County; North Carolina",0.0149063032367973,0.121805792163543,0.248722316865417,0.353066439522998,0.261499148211244
"490","37119006221",114191,75.7,1.62,"Census Tract 62.21; Mecklenburg County; North Carolina",0.00361604207758054,0.138067061143984,0.345496383957922,0.376068376068376,0.136752136752137
"491","37119006222",140011,67.4,1.62,"Census Tract 62.22; Mecklenburg County; North Carolina",0.0205696202531646,0.130537974683544,0.264240506329114,0.315664556962025,0.268987341772152
"492","37119006223",85938,60.3,1.62,"Census Tract 62.23; Mecklenburg County; North Carolina",0.0419235511713933,0.159062885326757,0.270036991368681,0.353884093711467,0.175092478421702
"493","37119006224",72808,62.5,1.62,"Census Tract 62.24; Mecklenburg County; North Carolina",0.126582278481013,0.199249882794187,0.291608063759963,0.303328645100797,0.0792311298640413
"494","37119006305",170348,67.6,1.62,"Census Tract 63.05; Mecklenburg County; North Carolina",0.0157048940832725,0.139517896274653,0.194302410518627,0.388604821037253,0.261869978086194
"495","37119006306",98824,63.5,1.62,"Census Tract 63.06; Mecklenburg County; North Carolina",0.0536540240518039,0.306197964847364,0.225716928769658,0.209990749306198,0.204440333024977
"496","37119006307",108449,71.9,1.62,"Census Tract 63.07; Mecklenburg County; North Carolina",0.00390625,0.11015625,0.178645833333333,0.440104166666667,0.2671875
"497","37119006308",97141,64.1,1.62,"Census Tract 63.08; Mecklenburg County; North Carolina",0.028109627547435,0.0857343640196767,0.221011946591708,0.463808854532677,0.201335207308503
"498","37119006309",61471,67.4,1.62,"Census Tract 63.09; Mecklenburg County; North Carolina",0.0223076923076923,0.241538461538462,0.378461538461538,0.290769230769231,0.0669230769230769
"499","37119006310",110505,54.8,1.62,"Census Tract 63.10; Mecklenburg County; North Carolina",0.024132730015083,0.351432880844646,0.222473604826546,0.285444947209653,0.116515837104072
"500","37119006311",180571,72.7,1.62,"Census Tract 63.11; Mecklenburg County; North Carolina",0.0246772968868641,0.129460895975702,0.326879271070615,0.341685649202733,0.177296886864085
"501","37119006403",113654,54.5,1.62,"Census Tract 64.03; Mecklenburg County; North Carolina",0.0540287320424735,0.0777638975640225,0.218613366645846,0.331980012492192,0.317613991255465
"502","37119006404",209321,64.3,1.62,"Census Tract 64.04; Mecklenburg County; North Carolina",0.0114155251141553,0.0574927355749274,0.119966791199668,0.485886259858863,0.325238688252387
"503","37119006407",123750,77.9,1.62,"Census Tract 64.07; Mecklenburg County; North Carolina",0.0455645161290323,0.0971774193548387,0.336693548387097,0.4,0.120564516129032
"504","37119006408",97941,73.2,1.62,"Census Tract 64.08; Mecklenburg County; North Carolina",0,0.136163175303197,0.19018743109151,0.43109151047409,0.242557883131202
"505","37119006409",106833,51.4,1.62,"Census Tract 64.09; Mecklenburg County; North Carolina",0.0107115531752104,0.081866870696251,0.231446059678653,0.359602142310635,0.31637337413925
"506","37119006410",80952,65.8,1.62,"Census Tract 64.10; Mecklenburg County; North Carolina",0.00954861111111111,0.106770833333333,0.409722222222222,0.305989583333333,0.16796875
"507","37119006411",65568,60.8,1.62,"Census Tract 64.11; Mecklenburg County; North Carolina",0.0964493905670376,0.179120296767356,0.369369369369369,0.275039745627981,0.0800211976682565
"508","37119980100",NA,NA,1.62,"Census Tract 9801; Mecklenburg County; North Carolina",NA,NA,NA,NA,NA
"509","37119980200",NA,NA,1.62,"Census Tract 9802; Mecklenburg County; North Carolina",NA,NA,NA,NA,NA
"510","37119980300",NA,NA,1.62,"Census Tract 9803; Mecklenburg County; North Carolina",NA,NA,NA,NA,NA
"511","37159050201",45809,53.1,2.03,"Census Tract 502.01; Rowan County; North Carolina",0.117430578788893,0.320843091334895,0.340247574439612,0.127132820341251,0.0943459350953496
"512","37159050202",54250,59.9,2.03,"Census Tract 502.02; Rowan County; North Carolina",0.147937411095306,0.237837837837838,0.332859174964438,0.195448079658606,0.0859174964438122
"513","37159050300",52433,58.5,2.03,"Census Tract 503; Rowan County; North Carolina",0.101557430240104,0.302401038286827,0.357235561323816,0.136924075275795,0.101881894873459
"514","37159050400",27742,42.1,2.03,"Census Tract 504; Rowan County; North Carolina",0.142105263157895,0.343609022556391,0.352631578947368,0.0917293233082707,0.0699248120300752
"515","37159050500",84821,44.6,2.03,"Census Tract 505; Rowan County; North Carolina",0.0680741059887979,0.171477811288238,0.261525204653167,0.343386471348557,0.155536406721241
"516","37159050700",61218,51.4,2.03,"Census Tract 507; Rowan County; North Carolina",0.20825721592985,0.340518816222141,0.240774570697844,0.139934234563391,0.0705151625867738
"517","37159050800",45813,49.1,2.03,"Census Tract 508; Rowan County; North Carolina",0.163662239089184,0.458728652751423,0.274193548387097,0.083965844402277,0.019449715370019
"518","37159050901",56780,46.1,2.03,"Census Tract 509.01; Rowan County; North Carolina",0.094712376525276,0.376525276002324,0.332074375363161,0.143811737361999,0.05287623474724
"519","37159050903",75142,61.4,2.03,"Census Tract 509.03; Rowan County; North Carolina",0.0765735060213588,0.296296296296296,0.377187002953874,0.158827539195637,0.0911156555328334
"520","37159050904",91364,58.3,2.03,"Census Tract 509.04; Rowan County; North Carolina",0.253502626970228,0.357267950963222,0.271015761821366,0.103765323992995,0.0144483362521891
"521","37159051001",53025,55.5,2.03,"Census Tract 510.01; Rowan County; North Carolina",0.0981147374822623,0.379687816744375,0.305493614433408,0.166227447800527,0.0504763835394283
"522","37159051002",64690,62.4,2.03,"Census Tract 510.02; Rowan County; North Carolina",0.0786892554614356,0.307400802496656,0.440258582255907,0.115247436469015,0.0584039233169862
"523","37159051101",57179,57.1,2.03,"Census Tract 511.01; Rowan County; North Carolina",0.110595187842972,0.352469396369776,0.323343182777543,0.158716758125791,0.0548754748839173
"524","37159051102",66685,54,2.03,"Census Tract 511.02; Rowan County; North Carolina",0.0998702983138781,0.361867704280156,0.351059230436662,0.134889753566796,0.0523130134025076
"525","37159051201",67615,50.6,2.03,"Census Tract 512.01; Rowan County; North Carolina",0.159248490270633,0.367702974726012,0.3267725341087,0.119883694922836,0.0263923059718184
"526","37159051202",66406,52.2,2.03,"Census Tract 512.02; Rowan County; North Carolina",0.120738066586442,0.345768150822302,0.34336141195347,0.137986361813077,0.0521460088247092
"527","37159051204",72821,67.4,2.03,"Census Tract 512.04; Rowan County; North Carolina",0.118708175734652,0.370090194937445,0.272039569391912,0.144893802734943,0.0942682572010474
"528","37159051301",56522,60.2,2.03,"Census Tract 513.01; Rowan County; North Carolina",0.0858310626702997,0.33991825613079,0.391008174386921,0.126702997275204,0.0565395095367847
"529","37159051302",62264,52.7,2.03,"Census Tract 513.02; Rowan County; North Carolina",0.0878581173260573,0.305866302864939,0.332878581173261,0.188267394270123,0.0851296043656207
"530","37159051303",49319,65.8,2.03,"Census Tract 513.03; Rowan County; North Carolina",0.0856760374832664,0.29665327978581,0.321017402945114,0.214457831325301,0.0821954484605087
"531","37159051400",59900,61.8,2.03,"Census Tract 514; Rowan County; North Carolina",0.171342496704952,0.312558840143099,0.336283185840708,0.143475804933158,0.0363396723780832
"532","37159051501",62600,52.3,2.03,"Census Tract 515.01; Rowan County; North Carolina",0.170092133238838,0.357547838412473,0.257264351523742,0.160878809355067,0.0542168674698795
"533","37159051502",61912,51.4,2.03,"Census Tract 515.02; Rowan County; North Carolina",0.266970041714069,0.21160409556314,0.393629124004551,0.0978384527872583,0.0299582859309822
"534","37159051600",51094,58.6,2.03,"Census Tract 516; Rowan County; North Carolina",0.0990228013029316,0.429750271444083,0.322258414766558,0.116178067318132,0.0327904451682953
"535","37159051700",46209,58.1,2.03,"Census Tract 517; Rowan County; North Carolina",0.170664206642066,0.29280442804428,0.367712177121771,0.123616236162362,0.0452029520295203
"536","37159051801",52589,58.2,2.03,"Census Tract 518.01; Rowan County; North Carolina",0.190373341561247,0.35513730330145,0.345572354211663,0.0808392471459426,0.0280777537796976
"537","37159051802",68734,65.8,2.03,"Census Tract 518.02; Rowan County; North Carolina",0.108086253369272,0.306469002695418,0.36711590296496,0.148517520215633,0.069811320754717
"538","37159051901",64898,59.5,2.03,"Census Tract 519.01; Rowan County; North Carolina",0.0730683090705487,0.435610302351624,0.30515117581187,0.137737961926092,0.0484322508398656
"539","37159051903",86283,54.3,2.03,"Census Tract 519.03; Rowan County; North Carolina",0.0693412580485389,0.204061416542843,0.539375928677563,0.150569588905399,0.0366518078256563
"540","37159051904",74598,56.8,2.03,"Census Tract 519.04; Rowan County; North Carolina",0.0927435001940241,0.366705471478463,0.336825766395033,0.16569654637175,0.0380287155607295
"541","37159052000",40417,44.6,2.03,"Census Tract 520; Rowan County; North Carolina",0.101925254813137,0.310305775764439,0.326727066817667,0.173839184597961,0.087202718006795
"542","37179020100",96113,66.4,0.78,"Census Tract 201; Union County; North Carolina",0.117302052785924,0.347088395475492,0.30184331797235,0.155215751989946,0.0785504817762882
"543","37179020203",122917,71.6,0.78,"Census Tract 202.03; Union County; North Carolina",0.0448051948051948,0.220779220779221,0.26038961038961,0.294155844155844,0.17987012987013
"544","37179020204",87188,53.6,0.78,"Census Tract 202.04; Union County; North Carolina",0.0741652021089631,0.36274165202109,0.330755711775044,0.195079086115993,0.0372583479789104
"545","37179020205",79068,63.3,0.78,"Census Tract 202.05; Union County; North Carolina",0.125296630280019,0.305647840531561,0.282866635026103,0.214523018509729,0.0716658756525866
"546","37179020206",86780,69.6,0.78,"Census Tract 202.06; Union County; North Carolina",0.0838213762811127,0.37298682284041,0.330527086383602,0.162884333821376,0.0497803806734993
"547","37179020305",101367,68.9,0.78,"Census Tract 203.05; Union County; North Carolina",0.0548435733132303,0.187900490011308,0.25763286845081,0.28590275160196,0.213720316622691
"548","37179020307",76260,65.1,0.78,"Census Tract 203.07; Union County; North Carolina",0.0641386782231853,0.330877573131094,0.379414951245937,0.186782231852654,0.0387865655471289
"549","37179020308",106889,68.9,0.78,"Census Tract 203.08; Union County; North Carolina",0.119773519163763,0.233231707317073,0.332970383275261,0.246515679442509,0.0675087108013937
"550","37179020309",102589,67.5,0.78,"Census Tract 203.09; Union County; North Carolina",0.049546406140963,0.169574319609211,0.395673412421493,0.286810886252617,0.0983949755757153
"551","37179020310",114458,67.9,0.78,"Census Tract 203.10; Union County; North Carolina",0.0259298061812467,0.168936616029335,0.261131482451545,0.372446306966998,0.171555788370875
"552","37179020312",76991,68.8,0.78,"Census Tract 203.12; Union County; North Carolina",0.0622489959839357,0.2904953145917,0.408969210174029,0.18574297188755,0.0525435073627845
"553","37179020313",75000,69.3,0.78,"Census Tract 203.13; Union County; North Carolina",0.091563113145847,0.217789404839765,0.302158273381295,0.241988227599738,0.146500981033355
"554","37179020314",81395,66.7,0.78,"Census Tract 203.14; Union County; North Carolina",0.0724241596064499,0.183383438097841,0.292976223011752,0.292156326865264,0.159059852418694
"555","37179020315",125156,68.3,0.78,"Census Tract 203.15; Union County; North Carolina",0.0544871794871795,0.185897435897436,0.269551282051282,0.294230769230769,0.195833333333333
"556","37179020316",98269,68.8,0.78,"Census Tract 203.16; Union County; North Carolina",0.0875524475524476,0.225454545454545,0.270769230769231,0.283916083916084,0.132307692307692
"557","37179020317",121563,76.7,0.78,"Census Tract 203.17; Union County; North Carolina",0.0533512665321677,0.200851826944631,0.287603676305761,0.313606814615557,0.144586415601883
"558","37179020318",75889,71.7,0.78,"Census Tract 203.18; Union County; North Carolina",0.0704225352112676,0.171361502347418,0.394757433489828,0.253129890453834,0.110328638497653
"559","37179020319",81307,59.9,0.78,"Census Tract 203.19; Union County; North Carolina",0.108773500447628,0.163831692032229,0.264547896150403,0.313786929274843,0.149059982094897
"560","37179020320",91719,68.1,0.78,"Census Tract 203.20; Union County; North Carolina",0.0893921334922527,0.241358760429082,0.353396901072706,0.233015494636472,0.0828367103694875
"561","37179020321",89428,69.4,0.78,"Census Tract 203.21; Union County; North Carolina",0.126652748782185,0.335073068893528,0.318023660403619,0.165274878218511,0.0549756437021573
"562","37179020401",96807,60.2,0.78,"Census Tract 204.01; Union County; North Carolina",0.0756626506024096,0.272048192771084,0.389156626506024,0.195903614457831,0.0672289156626506
"563","37179020403",83172,67.5,0.78,"Census Tract 204.03; Union County; North Carolina",0.173731535003211,0.225433526011561,0.334296724470135,0.179833012202954,0.0867052023121387
"564","37179020405",52857,62.8,0.78,"Census Tract 204.05; Union County; North Carolina",0.203269367448472,0.393745557924662,0.254442075337598,0.139303482587065,0.00923951670220327
"565","37179020406",39232,55.7,0.78,"Census Tract 204.06; Union County; North Carolina",0.387359836901121,0.308868501529052,0.220183486238532,0.0555555555555556,0.028032619775739
"566","37179020501",73696,62.5,0.78,"Census Tract 205.01; Union County; North Carolina",0.139125496876775,0.30664395229983,0.364849517319705,0.122089721749006,0.0672913117546848
"567","37179020502",60664,64.6,0.78,"Census Tract 205.02; Union County; North Carolina",0.126582278481013,0.27377938517179,0.311392405063291,0.218083182640145,0.0701627486437613
"568","37179020601",74005,66.1,0.78,"Census Tract 206.01; Union County; North Carolina",0.189340813464236,0.313323983169705,0.334081346423562,0.109957924263675,0.0532959326788219
